Lat GPS (deg),Long GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed GPS (m/s),Time (ms),Time,flag,zero,zero,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),Rollref,Closestpoint,Error1,Error2
1.0068407538,0.2090582082,-0.453595,-0.075445,-0.078855,-0.004556,1,3494548,0,390,0,0,1331911.838994,6414578.593519,0.307871,-0.005894,-0.077176,-0.005429,1.028765,0,-0.018981,16,-2.156995,-1.991271
1.0068407538,0.2090582082,-0.241758,-0.053912,-0.020517,-0.004077,1,3494558,0,390,0,0,1331911.848805,6414578.596615,0.307825,-0.009474,-0.053307,-0.004536,1.028265,0,-0.018966,16,-2.166382,-1.991316
1.0068407538,0.2090582082,-0.424871,-0.034212,-0.062362,-0.002586,1,3494588,0,390,0,0,1331911.868410,6414578.602809,0.30775,-0.00967,-0.034122,-0.002803,1.027292,0,-0.018939,16,-2.185143,-1.991402
1.0068407538,0.2090582082,-0.313567,-0.029478,-0.074121,-0.002082,1,3494598,0,390,0,0,1331911.878204,6414578.605909,0.307726,-0.009881,-0.029473,-0.002345,1.026819,0,-0.018925,16,-2.194517,-1.991437
1.0068407538,0.2090582082,0.247742,-0.04139,-0.011354,-0.000766,1,3494628,0,390,0,0,1331911.907555,6414578.615214,0.307683,-0.009752,-0.041494,-0.000811,1.025446,0,-0.018887,16,-2.222625,-1.991495
1.0068407538,0.2090582082,-1.062776,-0.079111,-0.070303,-0.000494,1,3494638,0,390,0,0,1331911.917329,6414578.618317,0.307676,-0.016502,-0.08018,-0.00074,1.025004,0,-0.018874,16,-2.231987,-1.991505
1.0068407538,0.2090582082,-0.362636,-0.029325,-0.008147,-0.000298,1,3494668,0,390,0,0,1331911.936864,6414578.624519,0.307666,-0.013437,-0.029349,-0.000326,1.024143,0,-0.01885,16,-2.250701,-1.991518
1.0068407538,0.2090582082,-0.604394,-0.042153,0.00407,-0.000494,1,3494698,0,390,0,0,1331911.956382,6414578.630718,0.307661,-0.01694,-0.042309,-0.000475,1.023312,0,-0.018827,16,-2.2694,-1.991524
1.0068407538,0.2090582082,-0.477531,-0.053607,-0.094432,-0.000725,1,3494708,0,390,0,0,1331911.966135,6414578.633815,0.307657,-0.018302,-0.05376,-0.001066,1.022908,0,-0.018816,16,-2.278744,-1.991526
1.0068407538,0.2090582082,-0.585245,-0.031158,-0.10726,-0.002082,1,3494738,0,390,0,0,1331911.985632,6414578.639999,0.307636,-0.01835,-0.031274,-0.002464,1.022119,0,-0.018794,16,-2.297419,-1.99154
1.0068407538,0.2090582082,-0.666629,-0.058188,-0.049839,-0.002705,1,3494748,0,390,0,0,1331911.995376,6414578.643084,0.307614,-0.021461,-0.058637,-0.002875,1.021735,0,-0.018784,16,-2.30675,-1.991552
1.0068407538,0.2090582082,-1.050808,-0.044291,-0.081757,-0.004144,1,3494778,0,390,0,0,1331912.014856,6414578.649244,0.30756,-0.024976,-0.044375,-0.004423,1.020987,0,-0.018755,16,-2.334713,-1.991628
1.0068407538,0.2090582082,-0.694156,-0.012832,-0.052741,-0.004437,1,3494787,0,390,0,0,1331912.024593,6414578.652317,0.307522,-0.023144,-0.012532,-0.004614,1.020623,0,-0.018746,16,-2.344024,-1.991666
1.0068407538,0.2090582082,-1.391902,-0.014359,-0.111384,-0.005044,1,3494818,0,390,0,0,1331912.044057,6414578.658456,0.30744,-0.027202,-0.027565,-0.004878,1.019913,0,-0.018737,16,-2.353332,-1.991705
1.0068407538,0.2090582082,-1.473285,-0.007945,-0.120547,-0.005106,1,3494828,0,390,0,0,1331912.053784,6414578.661523,0.307398,-0.029411,-0.014794,-0.005425,1.019567,0,-0.018728,16,-2.362636,-1.991747
1.0068407538,0.2090582082,-1.110649,0.018017,-0.081299,-0.005106,1,3494858,0,390,0,0,1331912.073230,6414578.667647,0.307305,-0.031317,0.018063,-0.005381,1.018894,0,-0.018712,16,-2.381232,-1.991836
1.0068407538,0.2090582082,-0.987377,0.048866,-0.072136,-0.005106,1,3494888,0,390,0,0,1331912.092665,6414578.673766,0.307212,-0.030014,0.048662,-0.005349,1.018243,0,-0.018696,16,-2.399814,-1.991929
1.0068407538,0.2090582082,-0.472744,0.077729,-0.082368,-0.00507,1,3494928,0,390,0,0,1331912.121794,6414578.682934,0.307075,-0.02806,0.078467,-0.005356,1.01731,0,-0.018674,16,-2.427664,-1.992067
1.0068407538,0.2090582082,-0.582851,0.05192,-0.113674,-0.005018,1,3494938,0,390,0,0,1331912.131498,6414578.685987,0.307029,-0.028663,0.051733,-0.005417,1.017009,0,-0.018667,16,-2.436941,-1.992113
1.0068407538,0.2090582082,-0.524207,0.065206,-0.099014,-0.00473,1,3494968,0,390,0,0,1331912.150898,6414578.692090,0.306937,-0.024858,0.065313,-0.005077,1.016424,0,-0.018654,16,-2.455486,-1.992205
1.0068407538,0.2090582082,-0.763571,0.103691,-0.095348,-0.004607,1,3494998,0,390,0,0,1331912.179977,6414578.701239,0.306809,-0.020563,0.103858,-0.004936,1.015583,0,-0.018636,16,-2.483284,-1.992337
1.0068407538,0.2090582082,-0.834184,0.107356,-0.100846,-0.004607,1,3495008,0,390,0,0,1331912.189665,6414578.704286,0.306766,-0.020645,0.107117,-0.004955,1.015312,0,-0.01863,16,-2.492545,-1.992379
1.0068407538,0.2090582082,-0.181917,0.091015,-0.115049,-0.004607,1,3495038,0,390,0,0,1331912.209034,6414578.710376,0.306681,-0.01705,0.091256,-0.005014,1.014785,0,-0.018619,16,-2.511058,-1.992464
1.0068407538,0.2090582082,-0.175933,0.04627,-0.12467,-0.004607,1,3495068,0,390,0,0,1331912.228393,6414578.716461,0.306594,-0.016623,0.046509,-0.005049,1.014276,0,-0.018608,16,-2.529561,-1.99255
1.0068407538,0.2090582082,-0.02274,0.113617,-0.058849,-0.004607,1,3495078,0,390,0,0,1331912.238069,6414578.719502,0.306551,-0.009309,0.114663,-0.004809,1.014029,0,-0.018603,16,-2.538808,-1.992593
1.0068407538,0.2090582082,-0.399738,0.107967,-0.066485,-0.004412,1,3495108,0,390,0,0,1331912.257414,6414578.725582,0.306468,-0.009139,0.107819,-0.004638,1.013546,0,-0.018594,16,-2.557296,-1.992678
1.0068407538,0.2090582082,-0.698943,0.040008,-0.121616,-0.003363,1,3495138,0,390,0,0,1331912.276751,6414578.731659,0.306389,-0.005986,0.082454,-0.003799,1.013079,0,-0.018585,16,-2.575775,-1.992759
1.0068407538,0.2090582082,-0.306386,0.045659,-0.077481,-0.002478,1,3495158,0,390,0,0,1331912.296076,6414578.737740,0.306328,-0.010071,0.045698,-0.003187,1.012629,0,-0.018572,16,-2.603481,-1.99286
1.0068375104,0.2090619432,-0.722879,0.108731,-0.085727,-0.001481,1,3495189,0,11,0,0,1331912.325045,6414578.746865,0.306258,-0.008101,0.074519,-0.002,1.011983,0,-0.018564,16,-2.621944,-1.99291
1.0068375104,0.2090619432,-0.722879,0.108731,-0.085727,-0.001332,1,3495198,0,11,0,0,1331912.334696,6414578.749908,0.306241,-0.007085,0.108655,-0.001782,1.011775,0,-0.01856,16,-2.631173,-1.992929
1.0068375104,0.2090619432,-0.767162,-0.005196,-0.14941,-0.001213,1,3495229,0,11,0,0,1331912.353993,6414578.755995,0.306212,-0.016054,-0.007316,-0.001748,1.01137,0,-0.018553,16,-2.649628,-1.992962
1.0068375104,0.2090619432,-0.767162,-0.005196,-0.14941,-0.001208,1,3495238,0,11,0,0,1331912.363638,6414578.759036,0.306197,-0.017465,-0.005467,-0.001744,1.011172,0,-0.01855,16,-2.658853,-1.992975
1.0068375104,0.2090619432,0.265694,0.061999,-0.070608,-0.001208,1,3495268,0,11,0,0,1331912.392563,6414578.768158,0.306156,-0.009333,0.062989,-0.001467,1.0106,0,-0.01854,16,-2.686515,-1.993018
1.0068375104,0.2090619432,-0.908386,0.082616,-0.087865,-0.001208,1,3495278,0,11,0,0,1331912.402201,6414578.771198,0.306143,-0.010193,0.082257,-0.001516,1.010416,0,-0.018538,16,-2.695733,-1.993032
1.0068375104,0.2090619432,-1.043627,0.108272,-0.087713,-0.001208,1,3495318,0,11,0,0,1331912.421472,6414578.777276,0.306117,-0.013215,0.10762,-0.001515,1.010058,0,-0.018532,16,-2.714163,-1.993057
1.0068375104,0.2090619432,-0.142422,0.042757,-0.129404,-0.001172,1,3495348,0,11,0,0,1331912.440737,6414578.783350,0.30609,-0.014554,0.042982,-0.001667,1.009712,0,-0.018527,16,-2.732586,-1.993083
1.0068375104,0.2090619432,-0.471547,0.080173,-0.061445,-0.001136,1,3495358,0,11,0,0,1331912.450366,6414578.786386,0.306076,-0.011306,0.034304,-0.001457,1.009543,0,-0.018525,16,-2.741795,-1.993098
1.0068375104,0.2090619432,-0.062235,0.079714,-0.083589,-0.00072,1,3495388,0,11,0,0,1331912.469621,6414578.792458,0.306051,-0.00694,0.079818,-0.001023,1.009214,0,-0.01852,16,-2.760208,-1.993124
1.0068375104,0.2090619432,0.737241,0.059098,-0.128793,-0.000473,1,3495398,0,11,0,0,1331912.479245,6414578.795494,0.306043,-0.003741,0.059622,-0.00095,1.009054,0,-0.018518,16,-2.769412,-1.993136
1.0068375104,0.2090619432,-1.097484,0.035121,-0.142232,0.000468,1,3495428,0,11,0,0,1331912.498489,6414578.801567,0.306029,-0.012779,0.034416,-0.000682,1.008743,0,-0.018514,16,-2.787818,-1.993153
1.0068375104,0.2090619432,0.451201,0.027333,-0.049839,0.000977,1,3495448,0,11,0,0,1331912.517726,6414578.807643,0.306025,-0.006234,0.027903,0.000785,1.008442,0,-0.018511,16,-2.806219,-1.993165
1.0068375104,0.2090619432,-0.7528,0.069941,-0.088171,0.001296,1,3495478,0,11,0,0,1331912.536954,6414578.813726,0.306039,-0.003789,0.041124,0.000878,1.008151,0,-0.018507,16,-2.824619,-1.993156
1.0068375104,0.2090619432,-0.435642,-0.005959,-0.145287,0.001301,1,3495488,0,11,0,0,1331912.546566,6414578.816767,0.306047,-0.00411,0.069697,0.000978,1.00801,0,-0.018506,16,-2.833817,-1.993148
1.0068375104,0.2090619432,0.260907,-0.055439,-0.11062,0.001404,1,3495508,0,11,0,0,1331912.565786,6414578.822848,0.306062,-0.013151,-0.035041,0.000935,1.007734,0,-0.018503,16,-2.85221,-1.993132
1.0068375104,0.2090619432,0.876072,-0.015428,-0.080535,0.001789,1,3495538,0,11,0,0,1331912.594605,6414578.831971,0.306093,0.000126,-0.014716,0.00148,1.007338,0,-0.018499,16,-2.879791,-1.993108
1.0068375104,0.2090619432,0.223805,0.042146,-0.046785,0.00181,1,3495548,0,11,0,0,1331912.604208,6414578.835012,0.306105,0.005258,0.042942,0.001633,1.007211,0,-0.018498,16,-2.888983,-1.993095
1.0068375104,0.2090619432,-0.515829,0.020002,-0.076106,0.00183,1,3495578,0,11,0,0,1331912.623410,6414578.841095,0.306133,-0.001118,0.019557,0.001554,1.006963,0,-0.018496,16,-2.907364,-1.993068
1.0068375104,0.2090619432,-0.388966,-0.071627,-0.105122,0.001913,1,3495588,0,11,0,0,1331912.633010,6414578.844136,0.306146,-0.009404,-0.072906,0.001526,1.006842,0,-0.018495,16,-2.916553,-1.993055
1.0068375104,0.2090619432,-0.765965,-0.061701,-0.062056,0.003548,1,3495638,0,11,0,0,1331912.652205,6414578.850219,0.306175,-0.014043,-0.062066,0.003316,1.006606,0,-0.018494,16,-2.934928,-1.993028
1.0068375104,0.2090619432,-0.694156,-0.000767,-0.049228,0.003897,1,3495648,0,11,0,0,1331912.661798,6414578.853266,0.306204,-0.011386,-0.000373,0.003711,1.006492,0,-0.018493,16,-2.944114,-1.993012
1.0068375104,0.2090619432,0.119682,-0.005196,-0.010133,0.005342,1,3495698,0,11,0,0,1331912.680981,6414578.859366,0.306271,-0.008282,-0.004878,0.005285,1.006268,0,-0.018492,16,-2.96249,-1.992952
1.0068375104,0.2090619432,0.494287,-0.008097,-0.038843,0.005584,1,3495708,0,11,0,0,1331912.690568,6414578.862422,0.306317,-0.005428,-0.007542,0.005418,1.006159,0,-0.018491,16,-2.971677,-1.992916
1.0068375104,0.2090619432,-0.374605,-0.057119,-0.08252,0.006612,1,3495738,0,11,0,0,1331912.709739,6414578.868534,0.306411,-0.011161,-0.057187,0.006293,1.005947,0,-0.01849,16,-2.990054,-1.992824
1.0068375104,0.2090619432,-0.694156,0.001982,0.015065,0.006957,1,3495748,0,11,0,0,1331912.719322,6414578.871594,0.306465,-0.008953,0.002294,0.006995,1.005844,0,-0.01849,16,-2.999242,-1.992777
1.0068375104,0.2090619432,0.28604,0.045353,0.015371,0.007471,1,3495798,0,11,0,0,1331912.738482,6414578.877721,0.306587,-0.001371,0.045648,0.0075,1.005643,0,-0.018489,16,-3.017618,-1.992663
1.0068375104,0.2090619432,-0.657054,-0.01497,-0.020517,0.008052,1,3495878,0,11,0,0,1331912.757637,6414578.883853,0.306715,-0.010234,-0.015319,0.007957,1.005449,0,-0.018488,16,-3.035995,-1.992536
1.0068375104,0.2090619432,-0.617559,0.040924,-0.019907,0.008052,1,3495918,0,11,0,0,1331912.776786,6414578.889989,0.306852,-0.009112,0.040565,0.007959,1.005261,0,-0.018487,16,-3.05437,-1.992404
1.0068375104,0.2090619432,0.199869,0.023057,0.01812,0.008052,1,3495948,0,11,0,0,1331912.805502,6414578.899194,0.307051,-0.004966,0.024044,0.008089,1.004992,0,-0.018487,16,-3.081928,-1.992202
1.0068375104,0.2090619432,0.710911,0.021682,0.00407,0.008047,1,3495958,0,11,0,0,1331912.815071,6414578.902264,0.30712,-0.001219,0.02235,0.008028,1.004905,0,-0.018487,16,-3.091113,-1.992137
1.0068375104,0.2090619432,0.333913,0.049018,-0.023572,0.007785,1,3495988,0,11,0,0,1331912.834208,6414578.908405,0.307257,0.004184,0.049224,0.007672,1.004736,0,-0.018487,16,-3.109483,-1.991998
1.0068375104,0.2090619432,-0.451201,0.045048,-0.046479,0.007661,1,3495998,0,11,0,0,1331912.843774,6414578.911475,0.307323,0.001849,0.04453,0.007474,1.004654,0,-0.018487,16,-3.118666,-1.99193
1.0068375104,0.2090619432,1.199214,0.053142,0.033239,0.007599,1,3496028,0,11,0,0,1331912.862906,6414578.917614,0.307451,-0.007838,-0.025697,0.0074,1.004494,0,-0.018487,16,-3.137031,-1.9918
1.0068375104,0.2090619432,1.199214,0.053142,0.033239,0.007599,1,3496038,0,11,0,0,1331912.872470,6414578.920684,0.307514,0.004072,0.055158,0.007683,1.004416,0,-0.018487,16,-3.146213,-1.991737
1.0068375104,0.2090619432,-1.086713,0.023973,-0.054268,0.007599,1,3496058,0,11,0,0,1331912.891596,6414578.926827,0.307644,0.00824,0.037378,0.00744,1.004264,0,-0.018488,16,-3.164575,-1.991607
1.0068375104,0.2090619432,0.518223,-0.002447,-0.001122,0.007599,1,3496088,0,11,0,0,1331912.910718,6414578.932969,0.307771,-0.005112,-0.033994,0.007407,1.004117,0,-0.018489,16,-3.182935,-1.99148
1.0068375104,0.2090619432,0.518223,-0.002447,-0.001122,0.007599,1,3496098,0,11,0,0,1331912.920278,6414578.936041,0.307835,-0.000156,-0.00156,0.007565,1.004046,0,-0.018489,16,-3.192114,-1.991416
1.0068375104,0.2090619432,0.031117,0.028096,-0.011813,0.007635,1,3496128,0,11,0,0,1331912.939395,6414578.942187,0.307964,0.002345,0.028067,0.007569,1.003906,0,-0.018491,16,-3.210471,-1.991288
1.0068375104,0.2090619432,1.413444,0.00244,0.015218,0.008119,1,3496159,0,11,0,0,1331912.958508,6414578.948335,0.308093,-0.009033,-0.080612,0.007791,1.003772,0,-0.018492,16,-3.228828,-1.991158
1.0068375104,0.2090619432,1.413444,0.00244,0.015218,0.008417,1,3496168,0,11,0,0,1331912.968063,6414578.951410,0.30816,0.003784,0.004718,0.00843,1.003706,0,-0.018493,16,-3.238005,-1.991095
1.0068377169,0.2090617657,3.504289,-0.091328,-0.116423,0.009893,1,3496198,0,33,0,0,1331912.987169,6414578.957567,0.308304,0.024671,-0.088654,0.009403,1.003579,0,-0.018494,16,-3.256361,-1.990955
1.0068377169,0.2090617657,-1.774884,0.084601,0.100434,0.01035,1,3496208,0,33,0,0,1331912.996719,6414578.960651,0.308384,0.026298,0.084483,0.010711,1.003517,0,-0.018495,16,-3.265539,-1.990884
1.0068377169,0.2090617657,-1.128601,0.075744,0.077679,0.0109,1,3496238,0,33,0,0,1331913.015814,6414578.966831,0.30857,0.012088,0.074421,0.011166,1.003396,0,-0.018496,16,-3.2839,-1.990711
1.0068377169,0.2090617657,-0.536175,-0.006876,-0.012118,0.010911,1,3496248,0,33,0,0,1331913.025360,6414578.969924,0.308666,0.002867,-0.008463,0.01084,1.003337,0,-0.018497,16,-3.293082,-1.990617
1.0068377169,0.2090617657,1.960391,0.010839,-0.01334,0.011091,1,3496278,0,33,0,0,1331913.044449,6414578.976108,0.308852,0.019688,0.012183,0.01099,1.003222,0,-0.018499,16,-3.311445,-1.990428
1.0068377169,0.2090617657,0.915567,0.076966,0.130977,0.011163,1,3496308,0,33,0,0,1331913.053992,6414578.979203,0.308946,0.025411,0.054529,0.011534,1.003166,0,-0.0185,16,-3.329808,-1.990241
1.0068377169,0.2090617657,-0.256119,0.062305,0.085162,0.011003,1,3496318,0,33,0,0,1331913.063534,6414578.982300,0.309045,0.028674,0.077417,0.011601,1.003111,0,-0.018501,16,-3.33899,-1.990142
1.0068377169,0.2090617657,-0.390163,0.018628,0.041638,0.009939,1,3496348,0,33,0,0,1331913.092156,6414578.991591,0.309335,0.013251,0.017956,0.010068,1.002952,0,-0.018503,16,-3.357353,-1.989946
1.0068377169,0.2090617657,-0.758784,-0.055745,-0.058849,0.009713,1,3496368,0,33,0,0,1331913.111236,6414578.997778,0.309502,-0.001077,-0.056408,0.009477,1.00285,0,-0.018505,16,-3.375713,-1.989767
1.0068377169,0.2090617657,0.299205,0.025042,0.082566,0.009713,1,3496409,0,33,0,0,1331913.139853,6414579.007059,0.309747,0.02413,0.019375,0.009882,1.002704,0,-0.018509,16,-3.403247,-1.989522
1.0068377169,0.2090617657,0.043086,0.058334,0.086079,0.009672,1,3496418,0,33,0,0,1331913.149390,6414579.010156,0.309832,0.02325,0.024836,0.009945,1.002657,0,-0.01851,16,-3.412424,-1.98944
1.0068377169,0.2090617657,0.363833,-0.044902,-0.059155,0.009008,1,3496448,0,33,0,0,1331913.168462,6414579.016351,0.310002,0.015108,-0.046221,0.008765,1.002566,0,-0.018513,16,-3.430781,-1.98927
1.0068377169,0.2090617657,1.052005,-0.10324,-0.083131,0.008777,1,3496458,0,33,0,0,1331913.177999,6414579.019445,0.310077,0.013263,-0.103289,0.008438,1.002521,0,-0.018514,16,-3.439959,-1.989186
1.0068377169,0.2090617657,-0.074203,-0.161425,-0.100083,0.00869,1,3496488,0,33,0,0,1331913.197070,6414579.025631,0.31022,0.003675,-0.161573,0.008285,1.002435,0,-0.018517,16,-3.45831,-1.989038
1.0068377169,0.2090617657,0.038298,-0.037572,0.029115,0.00869,1,3496498,0,33,0,0,1331913.206606,6414579.028725,0.310291,0.011335,-0.036255,0.008771,1.002392,0,-0.018518,16,-3.467485,-1.988967
1.0068377169,0.2090617657,-0.123272,0.026722,0.049427,0.00871,1,3496528,0,33,0,0,1331913.225672,6414579.034918,0.310443,0.011979,0.026316,0.008847,1.00231,0,-0.018521,16,-3.485836,-1.988821
1.0068377169,0.2090617657,-3.06745,-0.091633,-0.105122,0.008746,1,3496538,0,33,0,0,1331913.235205,6414579.038016,0.310519,-0.011555,-0.095707,0.008334,1.00227,0,-0.018523,16,-3.495012,-1.988745
1.0068377169,0.2090617657,0.373408,-0.114846,-0.049839,0.008772,1,3496568,0,33,0,0,1331913.254269,6414579.044210,0.310663,-0.009009,-0.114284,0.008556,1.002192,0,-0.018526,16,-3.513362,-1.988597
1.0068377169,0.2090617657,-0.107714,-0.101713,-0.033651,0.008705,1,3496578,0,33,0,0,1331913.263800,6414579.047308,0.310737,-0.008503,-0.101452,0.008554,1.002154,0,-0.018528,16,-3.522537,-1.988524
1.0068377169,0.2090617657,0.376998,-0.116221,-0.046021,0.008052,1,3496608,0,33,0,0,1331913.282861,6414579.053506,0.310882,-0.006362,-0.115723,0.007853,1.00208,0,-0.018531,16,-3.540887,-1.988377
1.0068377169,0.2090617657,-0.542159,-0.072391,-0.000359,0.007872,1,3496638,0,33,0,0,1331913.301920,6414579.059701,0.311017,-0.008131,-0.072705,0.00785,1.002008,0,-0.018535,16,-3.559235,-1.988238
1.0068377169,0.2090617657,0.113698,-0.046124,-0.02403,0.007913,1,3496668,0,33,0,0,1331913.320978,6414579.065897,0.311151,-0.00465,-0.045911,0.007798,1.001939,0,-0.018539,16,-3.577582,-1.988103
1.0068377169,0.2090617657,0.051463,-0.066588,-0.033956,0.00799,1,3496678,0,33,0,0,1331913.330506,6414579.068997,0.311218,-0.002099,-0.089837,0.008019,1.001905,0,-0.01854,16,-3.586755,-1.988036
1.0068377169,0.2090617657,-0.169948,-0.008556,-0.033956,0.008098,1,3496708,0,33,0,0,1331913.349561,6414579.075198,0.311355,0.002427,-0.008051,0.007952,1.00184,0,-0.018544,16,-3.605102,-1.987901
1.0068377169,0.2090617657,-0.555324,-0.011457,-0.059307,0.008093,1,3496738,0,33,0,0,1331913.368613,6414579.081401,0.31149,-0.003045,-0.011896,0.007858,1.001776,0,-0.018548,16,-3.623449,-1.987765
1.0068377169,0.2090617657,-0.582851,-0.09484,-0.029833,0.008062,1,3496748,0,33,0,0,1331913.378138,6414579.084503,0.311558,-0.011613,-0.096143,0.007932,1.001745,0,-0.01855,16,-3.632622,-1.987697
1.0068377169,0.2090617657,-0.219018,-0.137448,-0.128641,0.007713,1,3496778,0,33,0,0,1331913.397187,6414579.090710,0.311695,-0.008083,-0.025022,0.007756,1.001685,0,-0.018554,16,-3.650969,-1.987562
1.0068377169,0.2090617657,-0.483515,-0.116526,-0.078091,0.007682,1,3496788,0,33,0,0,1331913.406711,6414579.093813,0.311761,-0.016811,-0.138659,0.007188,1.001656,0,-0.018556,16,-3.660143,-1.987493
1.0068377169,0.2090617657,0.898812,-0.087663,-0.007384,0.00817,1,3496828,0,33,0,0,1331913.425759,6414579.100017,0.311886,-0.009547,-0.086227,0.008104,1.001599,0,-0.01856,16,-3.678488,-1.987365
1.0068377169,0.2090617657,-0.743225,0.010534,0.05187,0.008278,1,3496848,0,33,0,0,1331913.444803,6414579.106232,0.312028,-0.007769,0.010019,0.008448,1.001544,0,-0.018565,16,-3.696834,-1.987232
1.0068377169,0.2090617657,0.429658,-0.08751,-0.001275,0.008309,1,3496878,0,33,0,0,1331913.463844,6414579.112449,0.312171,-0.02546,-0.158611,0.008054,1.001491,0,-0.018571,16,-3.724356,-1.987016
1.0068377169,0.2090617657,0.429658,-0.08751,-0.001275,0.008417,1,3496888,0,33,0,0,1331913.473364,6414579.115558,0.31224,-0.016659,-0.085815,0.008269,1.001465,0,-0.018573,16,-3.73353,-1.986947
1.0068377169,0.2090617657,-0.999345,-0.109501,-0.038233,0.009137,1,3496918,0,33,0,0,1331913.501921,6414579.124891,0.312456,-0.017457,-0.109761,0.008976,1.00139,0,-0.018578,16,-3.751879,-1.986805
1.0068377169,0.2090617657,0.173539,-0.018482,0.096311,0.009425,1,3496928,0,33,0,0,1331913.511439,6414579.128005,0.312533,-0.008749,-0.01696,0.009741,1.001366,0,-0.01858,16,-3.761053,-1.986731
1.0068377169,0.2090617657,-1.132192,-0.048415,-0.004329,0.009939,1,3496958,0,33,0,0,1331913.530470,6414579.134243,0.312701,-0.011826,-0.066104,0.010078,1.001319,0,-0.018584,16,-3.779406,-1.986571
1.0068377169,0.2090617657,-1.132192,-0.048415,-0.004329,0.009944,1,3496988,0,33,0,0,1331913.549498,6414579.140486,0.312872,-0.018337,-0.049026,0.009906,1.001273,0,-0.018588,16,-3.797761,-1.9864
1.0068377169,0.2090617657,-0.287237,-0.135463,-0.012423,0.010037,1,3497018,0,33,0,0,1331913.568525,6414579.146730,0.313042,-0.024001,-0.135144,0.009957,1.00123,0,-0.018593,16,-3.816116,-1.98623
1.0068377169,0.2090617657,-0.592426,-0.038488,-0.048465,0.010114,1,3497028,0,33,0,0,1331913.578038,6414579.149854,0.313128,-0.014204,0.00952,0.010159,1.001208,0,-0.018595,16,-3.825294,-1.986145
1.0068377169,0.2090617657,0.068219,-0.063228,-0.045716,0.011271,1,3497058,0,33,0,0,1331913.597061,6414579.156105,0.313301,-0.018369,-0.063021,0.010084,1.001167,0,-0.018601,16,-3.852829,-1.985886
1.0068377169,0.2090617657,-0.215428,0.037259,0.053397,0.013122,1,3497089,0,33,0,0,1331913.616080,6414579.162367,0.313492,-0.015481,-0.054679,0.013297,1.001127,0,-0.018604,16,-3.862008,-1.9858
