Lat GPS (deg),Long GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed GPS (m/s),Time (ms),Time,flag,zero,zero,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),Rollref,Closestpoint,Error1,Error2
1.0068370013,0.2090619344,1.66358,0.129042,-0.007689,0.012489,1,2985196,0,26,0,0,1331914.007438,6414572.900117,2.305387,0.036095,0.054674,0.012317,1,0,-0.012482,3,0.005945,0.006093
1.0068370013,0.2090619344,-0.171145,0.100484,-0.012271,0.012937,1,2985236,0,26,0,0,1331913.993953,6414572.914887,2.3056,0.038225,0.099035,0.012864,1,0,-0.010561,3,0.006173,0.006305
1.0068370013,0.2090619344,-1.40387,0.020613,0.07096,0.012957,1,2985256,0,26,0,0,1331913.980461,6414572.929652,2.305824,0.014181,0.018995,0.013195,1,0,-0.009715,3,0.006408,0.006523
1.0068370013,0.2090619344,0.28245,0.05528,-0.03304,0.012957,1,2985286,0,26,0,0,1331913.966966,6414572.944413,2.306047,0.016484,0.055147,0.012798,1,0,-0.008571,3,0.006652,0.00675
1.0068370013,0.2090619344,1.040037,0.027791,0.033086,0.012577,1,2985326,0,26,0,0,1331913.960218,6414572.951793,2.306157,0.014592,0.000507,0.013136,1,0,-0.007255,3,0.006898,0.006969
1.0068370013,0.2090619344,1.846693,-0.021995,-0.034109,0.010633,1,2985366,0,26,0,0,1331913.939970,6414572.973929,2.306483,0.022871,-0.021164,0.010978,1,0,-0.006139,4,0.007503,0.007191
1.0068370013,0.2090619344,1.683926,-0.046735,-0.07183,0.009975,1,2985386,0,26,0,0,1331913.926480,6414572.988695,2.306666,0.029484,-0.045878,0.009932,1,0,-0.005646,4,0.007747,0.00739
1.0068370013,0.2090619344,1.014903,-0.070711,-0.073357,0.009029,1,2985416,0,26,0,0,1331913.912993,6414573.003464,2.306832,0.028791,-0.070459,0.00873,1,0,-0.004981,4,0.007982,0.007564
1.0068370013,0.2090619344,0.956259,-0.035739,-0.023724,0.008633,1,2985426,0,26,0,0,1331913.906252,6414573.010851,2.306907,0.031642,-0.035173,0.008517,1,0,-0.004776,4,0.008098,0.007645
1.0068370013,0.2090619344,-1.023281,0.010534,0.003154,0.008088,1,2985446,0,26,0,0,1331913.892770,6414573.025624,2.307052,0.019188,0.009126,0.008091,1,0,-0.004392,4,0.008325,0.007793
1.0068370013,0.2090619344,0.418887,-0.014512,-0.041287,0.007949,1,2985476,0,26,0,0,1331913.879289,6414573.040398,2.307188,0.016853,-0.01452,0.007774,1,0,-0.003872,4,0.008551,0.007934
1.0068370013,0.2090619344,-1.783262,-0.074071,-0.066332,0.008114,1,2985506,0,26,0,0,1331913.865807,6414573.055171,2.307321,-0.006175,-0.075562,0.007723,1,0,-0.003413,4,0.008777,0.008067
1.0068370013,0.2090619344,1.981934,-0.026576,0.040569,0.008263,1,2985516,0,26,0,0,1331913.859066,6414573.062557,2.307387,0.006281,-0.024253,0.008214,1,0,-0.003272,4,0.008891,0.008134
1.0068370013,0.2090619344,1.594164,0.016948,0.038126,0.009445,1,2985556,0,26,0,0,1331913.845578,6414573.077324,2.30753,0.020717,0.017926,0.008573,1,0,-0.002763,4,0.009122,0.00827
1.0068370013,0.2090619344,1.876614,0.005952,0.067142,0.011625,1,2985586,0,26,0,0,1331913.825332,6414573.099462,2.30777,0.015725,0.007661,0.010924,1,0,-0.002431,4,0.009485,0.008497
1.0068370013,0.2090619344,0.10173,-0.057119,-0.008453,0.012633,1,2985595,0,26,0,0,1331913.818577,6414573.106836,2.307864,0.009533,-0.058058,0.01156,1,0,-0.00233,4,0.009612,0.008583
1.0068370013,0.2090619344,1.833528,0.033289,0.079054,0.015559,1,2985625,0,26,0,0,1331913.805056,6414573.121574,2.308073,0.028427,0.034304,0.013893,1,0,-0.002048,4,0.00988,0.008776
1.0068370013,0.2090619344,1.965178,0.087961,0.08501,0.016932,1,2985656,0,26,0,0,1331913.784740,6414573.143649,2.308469,0.030838,0.099955,0.016958,1,0,-0.001798,4,0.010328,0.00914
1.0068370013,0.2090619344,1.965178,0.087961,0.08501,0.016839,1,2985665,0,26,0,0,1331913.777961,6414573.151001,2.308615,0.035896,0.088795,0.017175,1,0,-0.001721,4,0.01049,0.009282
1.0068370013,0.2090619344,0.685778,0.085212,0.089133,0.015466,1,2985696,0,26,0,0,1331913.764398,6414573.165700,2.308909,0.034988,0.085018,0.016856,1,0,-0.001509,4,0.010822,0.009574
1.0068370013,0.2090619344,0.025133,0.083685,0.125785,0.014628,1,2985705,0,26,0,0,1331913.757616,6414573.173049,2.309053,0.031706,0.082926,0.015884,1,0,-0.001444,4,0.010991,0.009721
1.0068370013,0.2090619344,0.061038,0.068108,0.120134,0.011656,1,2985736,0,26,0,0,1331913.744061,6414573.187755,2.30931,0.025622,0.067547,0.012063,1,0,-0.001264,4,0.011326,0.010002
1.0068370013,0.2090619344,-1.087909,-0.014817,-0.02067,0.010823,1,2985745,0,26,0,0,1331913.737291,6414573.195116,2.309414,0.012259,-0.017169,0.010731,1,0,-0.001208,4,0.011486,0.010123
1.0068370013,0.2090619344,-0.830593,-0.096367,-0.117492,0.009702,1,2985776,0,26,0,0,1331913.723759,6414573.209843,2.309594,0.014449,-0.003099,0.009739,1,0,-0.001056,4,0.011787,0.010318
1.0068370013,0.2090619344,0.347078,0.005342,-0.036858,0.009363,1,2985815,0,26,0,0,1331913.703466,6414573.231938,2.309837,0.004754,0.005955,0.009197,1,0,-0.000879,4,0.012223,0.010569
1.0068370013,0.2090619344,0.780327,-0.046124,-0.102373,0.008936,1,2985825,0,26,0,0,1331913.696701,6414573.239303,2.309916,0.003761,-0.046138,0.008528,1,0,-0.000839,4,0.012369,0.01065
1.0068370013,0.2090619344,-0.274072,-0.013901,-0.034109,0.006993,1,2985856,0,26,0,0,1331913.683175,6414573.254036,2.310059,0.002338,-0.014223,0.006851,1,0,-0.000729,4,0.012658,0.010802
1.0068370013,0.2090619344,-3.284074,-0.143251,-0.096876,0.00654,1,2985865,0,26,0,0,1331913.676416,6414573.261406,2.310118,-0.022229,-0.147412,0.0062,1,0,-0.000695,4,0.012801,0.010872
1.0068370013,0.2090619344,4.45217,-0.302534,-0.236611,0.006437,1,2985896,0,26,0,0,1331913.662903,6414573.276150,2.310218,0.005103,-0.298523,0.005505,1,0,-0.000602,4,0.013075,0.010984
1.0068370013,0.2090619344,2.120765,-0.004127,0.063018,0.006581,1,2985925,0,26,0,0,1331913.649388,6414573.290892,2.310322,0.038466,-0.003126,0.006776,1,0,-0.00052,5,0.013031,0.011078
1.0068370013,0.2090619344,-0.706124,-0.069948,-0.075648,0.008258,1,2985966,0,26,0,0,1331913.635866,6414573.305629,2.310438,0.005265,-0.070642,0.007515,1,0,-0.000425,5,0.01345,0.01125
1.0068370013,0.2090619344,3.542587,-0.232285,-0.178884,0.008875,1,2985996,0,26,0,0,1331913.622336,6414573.320358,2.310572,0.024301,-0.020585,0.008507,1,0,-0.000363,5,0.013595,0.011315
1.0068370013,0.2090619344,-2.980082,-0.032685,0.054619,0.008695,1,2986006,0,26,0,0,1331913.615568,6414573.327720,2.310645,0.020884,-0.232121,0.00816,1,0,-0.000344,5,0.013743,0.011384
1.0068370013,0.2090619344,-2.843644,-0.040779,0.023923,0.006725,1,2986036,0,26,0,0,1331913.602030,6414573.342442,2.310791,0.002861,-0.043619,0.006826,1,0,-0.000291,5,0.014042,0.011527
1.0068370013,0.2090619344,-0.132847,0.004425,-0.03472,0.005599,1,2986045,0,26,0,0,1331913.595266,6414573.349807,2.31085,0.005187,0.004776,0.006581,1,0,-0.000274,5,0.014195,0.011604
1.0068370013,0.2090619344,1.22315,-0.237172,-0.177815,0.00308,1,2986096,0,26,0,0,1331913.574992,6414573.371920,2.310966,-0.025212,-0.237909,0.002402,1,0,-0.000203,5,0.01462,0.011755
1.0068370013,0.2090619344,-1.68991,-0.094688,-0.061293,0.002895,1,2986106,0,26,0,0,1331913.568241,6414573.379297,2.310987,-0.021027,-0.093974,0.002676,1,0,-0.00019,5,0.014749,0.011779
1.0068370013,0.2090619344,-0.252529,-0.253971,-0.122685,0.000951,1,2986136,0,26,0,0,1331913.554737,6414573.394050,2.311027,-0.032113,-0.253431,0.000496,1,0,-0.000155,5,0.015007,0.011822
1.0068370013,0.2090619344,1.035249,-0.083081,-0.052588,0.000159,1,2986146,0,26,0,0,1331913.547991,6414573.401431,2.311031,-0.022378,-0.071657,-0.000086,1,0,-0.000144,5,0.015134,0.01184
1.0068370013,0.2090619344,-3.871713,-0.189983,-0.101304,-0.000879,1,2986176,0,26,0,0,1331913.527763,6414573.423586,2.311016,-0.016688,-0.213699,-0.00141,1,0,-0.000115,5,0.015602,0.011829
1.0068373329,0.2090616057,1.910125,-0.108737,-0.037469,-0.000843,1,2986186,0,49,0,0,1331913.521023,6414573.430973,2.311004,-0.031891,-0.192548,-0.001208,1,0,-0.000106,5,0.015714,0.011816
1.0068373329,0.2090616057,-1.120224,-0.146917,-0.11062,-0.000833,1,2986216,0,49,0,0,1331913.500801,6414573.453133,2.310974,-0.026601,-0.146528,-0.001227,1,0,-0.000082,5,0.015941,0.011797
1.0068373329,0.2090616057,-1.645628,-0.157149,-0.11566,-0.000761,1,2986225,0,49,0,0,1331913.494061,6414573.460520,2.310963,-0.032857,-0.158034,-0.001169,1,0,-0.000074,5,0.016053,0.011786
1.0068373329,0.2090616057,-1.810789,-0.060174,0.012469,0.001249,1,2986256,0,49,0,0,1331913.480578,6414573.475292,2.310949,-0.035934,-0.061009,-0.00043,1,0,-0.000053,5,0.016279,0.011766
1.0068373329,0.2090616057,-1.132192,-0.095298,-0.175524,0.00272,1,2986266,0,49,0,0,1331913.473835,6414573.482677,2.310946,-0.039866,-0.095821,0.000609,1,0,-0.000047,5,0.016394,0.011762
1.0068373329,0.2090616057,-3.693387,-0.045818,-0.108177,0.007111,1,2986296,0,49,0,0,1331913.460338,6414573.497436,2.310971,-0.059425,-0.047814,0.003975,1,0,-0.000029,5,0.01663,0.011763
1.0068373329,0.2090616057,-0.423674,0.010992,0.024839,0.007569,1,2986306,0,49,0,0,1331913.453581,6414573.504808,2.311005,-0.050357,0.01257,0.00717,1,0,-0.000023,5,0.016758,0.011784
1.0068373329,0.2090616057,-0.428462,-0.047651,-0.085116,0.006869,1,2986346,0,49,0,0,1331913.440046,6414573.519533,2.311128,-0.04721,-0.046914,0.007202,1,0,-0.000003,5,0.017042,0.011879
1.0068373329,0.2090616057,-0.037101,0.010076,-0.044188,0.005666,1,2986366,0,49,0,0,1331913.426513,6414573.534259,2.311244,-0.033749,0.010837,0.006217,1,0,0.000007,5,0.017341,0.012003
1.0068373329,0.2090616057,1.376343,-0.065519,-0.141927,0.003157,1,2986406,0,49,0,0,1331913.412984,6414573.548989,2.311342,-0.015358,-0.197736,0.004366,1,0,0.000024,5,0.017778,0.012154
1.0068373329,0.2090616057,1.749751,-0.046735,-0.095959,0.003131,1,2986436,0,49,0,0,1331913.392713,6414573.571104,2.311423,0.005032,-0.04452,0.002748,1,0,0.000035,5,0.018184,0.012236
1.0068373329,0.2090616057,0.349471,-0.084456,-0.130931,0.003131,1,2986446,0,49,0,0,1331913.385957,6414573.578476,2.311447,0.002571,-0.084691,0.002642,1,0,0.000038,5,0.018318,0.012259
1.0068373329,0.2090616057,0.479925,-0.241143,-0.115202,0.002838,1,2986496,0,49,0,0,1331913.372445,6414573.593222,2.31149,0.000645,-0.192272,0.002147,1,0,0.000052,5,0.018452,0.012282
1.0068373329,0.2090616057,0.05266,-0.20617,-0.066943,0.002468,1,2986506,0,49,0,0,1331913.365691,6414573.600596,2.311509,-0.002734,-0.241244,0.002035,1,0,0.000054,5,0.018585,0.012303
1.0068373329,0.2090616057,-1.186049,-0.326969,-0.062973,0.000951,1,2986536,0,49,0,0,1331913.352182,6414573.615345,2.311541,-0.003156,-0.206056,0.001728,1,0,0.000061,6,0.018539,0.012339
1.0068373329,0.2090616057,-1.186049,-0.326969,-0.062973,0.000859,1,2986546,0,49,0,0,1331913.345429,6414573.622720,2.311556,-0.01898,-0.329149,0.000728,1,0,0.000064,6,0.018669,0.012354
1.0068373329,0.2090616057,-1.17049,-0.2303,-0.134749,0.002879,1,2986577,0,49,0,0,1331913.331927,6414573.637475,2.311568,-0.012938,-0.286478,0.001011,1,0,0.000069,6,0.018927,0.012375
1.0068373329,0.2090616057,-1.17049,-0.2303,-0.134749,0.004201,1,2986586,0,49,0,0,1331913.325175,6414573.644851,2.311577,-0.014905,-0.23033,0.00239,1,0,0.000071,6,0.019054,0.012381
1.0068373329,0.2090616057,1.103468,-0.336438,-0.164529,0.009137,1,2986625,0,49,0,0,1331913.304878,6414573.666942,2.311716,-0.030898,-0.336843,0.008489,1,0,0.000078,6,0.019464,0.012458
1.0068373329,0.2090616057,-2.179409,-0.215792,-0.0842,0.011029,1,2986656,0,49,0,0,1331913.291324,6414573.681649,2.311864,-0.038701,-0.2169,0.009606,1,0,0.000084,6,0.019785,0.012601
1.0068373329,0.2090616057,-0.405722,-0.051316,0.158161,0.01123,1,2986666,0,49,0,0,1331913.284543,6414573.688999,2.311947,-0.025418,-0.048998,0.011567,1,0,0.000086,6,0.019948,0.012677
1.0068373329,0.2090616057,-0.293221,-0.109501,0.067905,0.011086,1,2986695,0,49,0,0,1331913.270967,6414573.703686,2.312144,-0.027644,-0.109106,0.011294,1,0,0.000091,6,0.020293,0.012858
1.0068373329,0.2090616057,2.719175,0.140496,0.261397,0.010535,1,2986756,0,49,0,0,1331913.250602,6414573.725715,2.31243,0.002637,0.14556,0.011642,1,0,0.000099,6,0.020825,0.013148
1.0068373329,0.2090616057,-2.83766,0.003814,0.04454,0.008607,1,2986786,0,49,0,0,1331913.237022,6414573.740398,2.312618,-0.02942,0.001906,0.008768,1,0,0.000103,6,0.021186,0.013343
1.0068373329,0.2090616057,1.721027,-0.076667,0.043318,0.0078,1,2986796,0,49,0,0,1331913.230238,6414573.747746,2.312694,-0.024344,-0.075455,0.007906,1,0,0.000105,6,0.021363,0.013431
1.0068373329,0.2090616057,3.702961,0.144924,0.317749,0.007039,1,2986826,0,49,0,0,1331913.209900,6414573.769799,2.312876,0.026594,0.151896,0.008136,1,0,0.000109,6,0.021868,0.013632
1.0068373329,0.2090616057,-0.05266,-0.154247,-0.016852,0.007039,1,2986835,0,49,0,0,1331913.203116,6414573.777146,2.312945,0.001526,-0.15817,0.006958,1,0,0.00011,6,0.022032,0.013688
1.0068373329,0.2090616057,0.688172,0.080478,0.145791,0.007049,1,2986866,0,49,0,0,1331913.189552,6414573.791844,2.31307,0.022084,0.080555,0.007556,1,0,0.000113,6,0.022371,0.013818
1.0068373329,0.2090616057,-3.804691,-0.014359,-0.067859,0.007147,1,2986876,0,49,0,0,1331913.182769,6414573.799192,2.313135,-0.004252,-0.135706,0.006599,1,0,0.000114,6,0.022541,0.013882
