7.9084,-22.212,-1.2289
8.032,-22.559,-1.2287
8.1556,-22.906,-1.2287
8.2791,-23.253,-1.2289
8.4027,-23.6,-1.2287
8.5263,-23.947,-1.2287
8.6499,-24.294,-1.2287
8.7734,-24.641,-1.2289
8.897,-24.989,-1.2287
9.0206,-25.336,-1.2287
9.1441,-25.683,-1.2289
9.2677,-26.03,-1.2287
9.3913,-26.377,-1.2287
9.5148,-26.724,-1.2289
9.6384,-27.071,-1.2287
9.762,-27.418,-1.2287
9.8855,-27.765,-1.2289
10.009,-28.112,-1.2287
10.133,-28.459,-1.2287
10.256,-28.806,-1.2287
10.38,-29.153,-1.2289
10.503,-29.5,-1.2287
10.627,-29.847,-1.2287
10.751,-30.194,-1.2289
10.874,-30.542,-1.2287
10.998,-30.889,-1.2287
11.121,-31.236,-1.2289
11.245,-31.583,-1.2287
11.368,-31.93,-1.2287
11.492,-32.277,-1.2289
11.615,-32.624,-1.2287
11.739,-32.971,-1.2287
11.863,-33.318,-1.2289
11.986,-33.665,-1.2287
12.11,-34.012,-1.2287
12.233,-34.359,-1.2287
12.697,-35.541,-1.1969
13.234,-36.69,-1.1335
13.844,-37.804,-1.07
14.522,-38.876,-1.0065
15.268,-39.903,-0.94305
16.077,-40.881,-0.87961
16.946,-41.806,-0.81613
17.872,-42.673,-0.75266
18.852,-43.48,-0.68922
19.881,-44.224,-0.62572
20.954,-44.9,-0.56228
22.069,-45.507,-0.4988
23.22,-46.042,-0.43535
24.402,-46.504,-0.37186
25.611,-46.889,-0.30842
26.842,-47.197,-0.24492
28.091,-47.426,-0.18147
29.351,-47.575,-0.118
30.618,-47.644,-0.054539
31.887,-47.633,0.0089359
33.153,-47.541,0.072389
34.41,-47.369,0.13586
35.655,-47.118,0.19933
36.88,-46.788,0.26281
38.082,-46.381,0.32625
39.256,-45.899,0.38975
40.397,-45.344,0.4532
41.501,-44.717,0.51665
42.562,-44.021,0.58012
43.577,-43.259,0.64361
44.542,-42.435,0.70705
45.453,-41.551,0.77055
46.306,-40.611,0.83397
47.097,-39.619,0.89747
47.824,-38.579,0.96093
48.483,-37.494,1.0244
49.073,-36.37,1.0878
49.59,-35.211,1.1513
50.032,-34.022,1.2148
50.398,-32.806,1.2783
50.686,-31.571,1.3417
50.895,-30.319,1.4052
51.025,-29.056,1.4687
51.074,-27.788,1.5322
51.042,-26.519,1.5955
50.93,-25.255,1.6591
50.739,-24.001,1.7225
50.468,-22.761,1.786
50.118,-21.541,1.8495
49.693,-20.345,1.9129
49.192,-19.179,1.9764
48.618,-18.047,2.0399
47.974,-16.954,2.1033
47.262,-15.903,2.1668
46.484,-14.9,2.2303
45.644,-13.949,2.2937
44.746,-13.052,2.3572
43.793,-12.214,2.4207
42.788,-11.439,2.4841
41.736,-10.728,2.5476
40.642,-10.086,2.611
39.508,-9.5148,2.6745
38.341,-9.0164,2.738
37.145,-8.593,2.8015
35.924,-8.2463,2.8649
34.684,-7.9778,2.9284
33.429,-7.7884,2.9918
32.164,-7.6791,3.0553
30.896,-7.6502,3.1188
29.628,-7.7018,-3.1009
28.365,-7.8337,-3.0375
27.114,-8.0454,-2.974
25.879,-8.336,-2.9105
24.664,-8.7044,-2.8471
23.475,-9.1491,-2.7836
22.317,-9.6683,-2.7201
21.195,-10.26,-2.6567
20.112,-10.922,-2.5932
19.073,-11.65,-2.5297
18.082,-12.444,-2.4662
17.144,-13.299,-2.4028
16.262,-14.211,-2.3393
15.439,-15.177,-2.2759
14.68,-16.194,-2.2124
13.986,-17.257,-2.1489
13.361,-18.362,-2.0855
12.808,-19.504,-2.022
12.328,-20.679,-1.9585
11.924,-21.882,-1.8951
11.597,-23.108,-1.8316
11.348,-24.352,-1.7681
11.178,-25.61,-1.7047
11.089,-26.876,-1.6411
11.08,-28.145,-1.5777
11.152,-29.412,-1.5143
11.304,-30.672,-1.4508
11.535,-31.92,-1.3874
11.846,-33.151,-1.3239
12.233,-34.359,-1.2604
12.697,-35.541,-1.1969
13.234,-36.69,-1.1335
13.844,-37.804,-1.07
14.522,-38.876,-1.0065
15.268,-39.903,-0.94305
16.077,-40.881,-0.87961
16.946,-41.806,-0.81613
17.872,-42.673,-0.75266
18.852,-43.48,-0.68922
19.881,-44.224,-0.62572
20.954,-44.9,-0.56228
22.069,-45.507,-0.4988
23.22,-46.042,-0.43535
24.402,-46.504,-0.37186
25.611,-46.889,-0.30842
26.842,-47.197,-0.24492
28.091,-47.426,-0.18147
29.351,-47.575,-0.118
30.618,-47.644,-0.054539
31.887,-47.633,0.0089359
33.153,-47.541,0.072389
34.41,-47.369,0.13586
35.655,-47.118,0.19933
36.88,-46.788,0.26281
38.082,-46.381,0.32625
39.256,-45.899,0.38975
40.397,-45.344,0.4532
41.501,-44.717,0.51665
42.562,-44.021,0.58012
43.577,-43.259,0.64361
44.542,-42.435,0.70705
45.453,-41.551,0.77055
46.306,-40.611,0.83397
47.097,-39.619,0.89747
47.824,-38.579,0.96093
48.483,-37.494,1.0244
49.073,-36.37,1.0878
49.59,-35.211,1.1513
50.032,-34.022,1.2148
50.398,-32.806,1.2783
50.686,-31.571,1.3417
50.895,-30.319,1.4052
51.025,-29.056,1.4687
51.074,-27.788,1.5322
51.042,-26.519,1.5955
50.93,-25.255,1.6591
50.739,-24.001,1.7225
50.468,-22.761,1.786
50.118,-21.541,1.8495
49.693,-20.345,1.9129
49.192,-19.179,1.9764
48.618,-18.047,2.0399
47.974,-16.954,2.1033
47.262,-15.903,2.1668
46.484,-14.9,2.2303
45.644,-13.949,2.2937
44.746,-13.052,2.3572
43.793,-12.214,2.4207
42.788,-11.439,2.4841
41.736,-10.728,2.5476
40.642,-10.086,2.611
39.508,-9.5148,2.6745
38.341,-9.0164,2.738
37.145,-8.593,2.8015
35.924,-8.2463,2.8649
34.684,-7.9778,2.9284
33.429,-7.7884,2.9918
32.164,-7.6791,3.0553
30.896,-7.6502,3.1188
29.628,-7.7018,-3.1009
28.365,-7.8337,-3.0375
27.114,-8.0454,-2.974
25.879,-8.336,-2.9105
24.664,-8.7044,-2.8471
23.475,-9.1491,-2.7836
22.317,-9.6683,-2.7201
21.195,-10.26,-2.6567
20.112,-10.922,-2.5932
19.073,-11.65,-2.5297
18.082,-12.444,-2.4662
17.144,-13.299,-2.4028
16.262,-14.211,-2.3393
15.439,-15.177,-2.2759
14.68,-16.194,-2.2124
13.986,-17.257,-2.1489
13.361,-18.362,-2.0855
12.808,-19.504,-2.022
12.328,-20.679,-1.9585
11.924,-21.882,-1.8951
11.597,-23.108,-1.8316
11.348,-24.352,-1.7681
11.178,-25.61,-1.7047
11.089,-26.876,-1.6411
11.08,-28.145,-1.5777
11.152,-29.412,-1.5143
11.304,-30.672,-1.4508
11.535,-31.92,-1.3874
11.846,-33.151,-1.3239
12.233,-34.359,-1.2604
12.697,-35.541,-1.1969
13.234,-36.69,-1.1335
13.844,-37.804,-1.07
14.522,-38.876,-1.0065
15.268,-39.903,-0.94305
16.077,-40.881,-0.87961
16.946,-41.806,-0.81613
17.872,-42.673,-0.75266
18.852,-43.48,-0.68922
19.881,-44.224,-0.62572
20.954,-44.9,-0.56228
22.069,-45.507,-0.4988
23.22,-46.042,-0.43535
24.402,-46.504,-0.37186
25.611,-46.889,-0.30842
26.842,-47.197,-0.24492
28.091,-47.426,-0.18147
29.351,-47.575,-0.118
30.618,-47.644,-0.054539
31.887,-47.633,0.0089359
33.153,-47.541,0.072389
34.41,-47.369,0.13586
35.655,-47.118,0.19933
36.88,-46.788,0.26281
38.082,-46.381,0.32625
39.256,-45.899,0.38975
40.397,-45.344,0.4532
41.501,-44.717,0.51665
42.562,-44.021,0.58012
43.577,-43.259,0.64361
44.542,-42.435,0.70705
45.453,-41.551,0.77055
46.306,-40.611,0.83397
47.097,-39.619,0.89747
47.824,-38.579,0.96093
48.483,-37.494,1.0244
49.073,-36.37,1.0878
49.59,-35.211,1.1513
50.032,-34.022,1.2148
50.398,-32.806,1.2783
50.686,-31.571,1.3417
50.895,-30.319,1.4052
51.025,-29.056,1.4687
51.074,-27.788,1.5322
51.042,-26.519,1.5955
50.93,-25.255,1.6591
50.739,-24.001,1.7225
50.468,-22.761,1.786
50.118,-21.541,1.8495
49.693,-20.345,1.9129
49.192,-19.179,1.9764
48.618,-18.047,2.0399
47.974,-16.954,2.1033
47.262,-15.903,2.1668
46.484,-14.9,2.2303
45.644,-13.949,2.2937
44.746,-13.052,2.3572
43.793,-12.214,2.4207
42.788,-11.439,2.4841
41.736,-10.728,2.5476
40.642,-10.086,2.611
39.508,-9.5148,2.6745
38.341,-9.0164,2.738
37.145,-8.593,2.8015
35.924,-8.2463,2.8649
34.684,-7.9778,2.9284
33.429,-7.7884,2.9918
32.164,-7.6791,3.0553
30.896,-7.6502,3.1188
29.628,-7.7018,-3.1009
28.365,-7.8337,-3.0375
27.114,-8.0454,-2.974
25.879,-8.336,-2.9105
24.664,-8.7044,-2.8471
23.475,-9.1491,-2.7836
22.317,-9.6683,-2.7201
21.195,-10.26,-2.6567
20.112,-10.922,-2.5932
19.073,-11.65,-2.5297
18.082,-12.444,-2.4662
17.144,-13.299,-2.4028
16.262,-14.211,-2.3393
15.439,-15.177,-2.2759
14.68,-16.194,-2.2124
13.986,-17.257,-2.1489
13.361,-18.362,-2.0855
12.808,-19.504,-2.022
12.328,-20.679,-1.9585
11.924,-21.882,-1.8951
11.597,-23.108,-1.8316
11.348,-24.352,-1.7681
11.178,-25.61,-1.7047
11.089,-26.876,-1.6411
11.08,-28.145,-1.5777
11.152,-29.412,-1.5143
11.304,-30.672,-1.4508
11.535,-31.92,-1.3874
11.846,-33.151,-1.3239
12.233,-34.359,-1.2604
